offset,prediction,anomaly_score,actual
3219,0,0.1189905516915773,0.0
3220,0,0.09385679065987618,0.0
3221,0,0.11839391954127232,0.0
3222,0,0.06835164438959795,0.0
3223,0,0.07956641398157971,0.0
3224,0,0.11747639490653639,0.0
3225,0,0.12030177766770356,0.0
3226,0,0.0764889942114112,0.0
3227,0,0.05724984935069588,0.0
3228,0,0.07709552849097795,0.0
3229,0,0.11218914221832138,0.0
3230,1,-0.08171737132529577,1.0
3231,0,0.09281376450602374,0.0
3232,0,0.05149272590155479,0.0
3233,0,0.08370105607631001,0.0
3234,0,0.09858770746185702,0.0
3235,0,0.1017883706204522,0.0
3236,0,0.1071475132119481,0.0
3237,0,0.08289364333653737,0.0
3238,0,0.10539861904111308,0.0
3239,0,0.09497371569710822,0.0
3240,0,0.12292052840460538,0.0
3241,0,0.10318041315047621,0.0
3242,0,0.0702442538258587,0.0
3243,0,0.109723741109096,0.0
3244,0,0.06800127883967644,0.0
3245,0,0.09455970539908459,0.0
3246,0,0.07267266887876983,0.0
3247,0,0.09215170634804659,0.0
3248,0,0.07165899625888178,0.0
3249,0,0.112959635962188,0.0
3250,0,0.07912767867552506,0.0
3251,1,-0.012575391888766108,1.0
3252,0,0.14451481242884934,0.0
3253,0,0.08424996424681003,0.0
3254,0,0.07592035560982296,0.0
3255,0,0.1350969706099629,0.0
3256,0,0.09987609885135329,0.0
3257,0,0.08747921573683703,0.0
3258,0,0.11699827523342898,0.0
3259,0,0.08653411315753123,0.0
